strategy,money,countries,utilities,stations,totalLandsOwned
DEFAULT,16406,15,2,3,20
STINGY,1735,4,0,1,5
DEFAULT,6588,16,1,2,19
DEFAULT,5644,16,2,4,22
DEFAULT,4015,18,1,3,22
DEFAULT,11425,17,1,3,21
DEFAULT,55786,13,2,3,18
DEFAULT,3220,16,1,3,20
DEFAULT,23850,15,2,3,20
DEFAULT,34485,12,1,3,16
DEFAULT,2382,11,2,3,16
DEFAULT,10626,15,1,4,20
DEFAULT,21238,14,2,1,17
STINGY,959,4,1,1,6
DEFAULT,6493,13,1,2,16
DEFAULT,9462,16,2,3,21
DEFAULT,20075,14,1,2,17
STINGY,1473,4,0,2,6
STINGY,89323,9,2,0,11
DEFAULT,7901,14,2,3,19
DEFAULT,8967,15,2,3,20
STINGY,1669,4,0,0,4
DEFAULT,9437,13,1,3,17
DEFAULT,5830,17,1,4,22
DEFAULT,2924,15,1,4,20
DEFAULT,46674,13,1,3,17
DEFAULT,10236,16,2,3,21
DEFAULT,4896,16,1,4,21
DEFAULT,1431,6,1,4,11
DEFAULT,10774,12,2,1,15
DEFAULT,7181,17,1,3,21
DEFAULT,12177,15,2,3,20
DEFAULT,10375,12,2,4,18
DEFAULT,10252,16,1,2,19
DEFAULT,8504,16,1,2,19
DEFAULT,9948,19,1,3,23
DEFAULT,16319,13,0,4,17
DEFAULT,3610,16,0,4,20
DEFAULT,13848,17,1,2,20
DEFAULT,7950,18,1,3,22
DEFAULT,16212,14,2,2,18
DEFAULT,4875,17,2,2,21
STINGY,438,4,0,1,5
DEFAULT,27694,15,2,2,19
STINGY,1589,2,1,4,7
DEFAULT,24824,16,2,2,20
DEFAULT,23654,13,2,2,17
DEFAULT,6144,13,1,2,16
DEFAULT,10549,15,2,3,20
DEFAULT,6633,17,2,3,22
DEFAULT,7001,15,1,3,19
DEFAULT,4880,14,0,4,18
DEFAULT,9192,19,1,3,23
DEFAULT,18919,14,0,2,16
DEFAULT,55459,14,2,2,18
DEFAULT,11403,17,1,3,21
DEFAULT,2835,12,2,4,18
DEFAULT,14012,17,1,2,20
DEFAULT,9277,15,1,2,18
STINGY,86088,7,0,1,8
DEFAULT,2305,12,1,3,16
DEFAULT,7429,17,0,3,20
DEFAULT,7875,14,1,4,19
DEFAULT,4796,14,2,3,19
DEFAULT,5221,15,1,3,19
DEFAULT,11638,15,2,3,20
DEFAULT,11312,14,2,2,18
DEFAULT,5621,16,2,2,20
DEFAULT,12275,16,2,2,20
DEFAULT,11057,14,1,2,17
DEFAULT,9573,18,2,3,23
DEFAULT,4894,16,2,3,21
DEFAULT,8744,16,1,3,20
DEFAULT,8825,16,2,2,20
STINGY,2136,1,1,0,2
DEFAULT,4335,16,2,4,22
DEFAULT,20087,15,0,4,19
STINGY,1656,1,1,3,5
DEFAULT,9620,16,2,4,22
DEFAULT,11258,15,2,2,19
DEFAULT,5159,15,2,3,20
DEFAULT,9178,17,2,2,21
DEFAULT,14383,17,1,3,21
DEFAULT,6113,15,2,3,20
DEFAULT,18230,13,1,3,17
STINGY,1631,2,0,0,2
DEFAULT,9964,16,1,3,20
DEFAULT,10462,16,1,3,20
DEFAULT,1433,11,0,4,15
DEFAULT,7671,17,2,3,22
DEFAULT,6704,13,1,2,16
DEFAULT,8692,15,1,3,19
DEFAULT,2884,16,2,3,21
STINGY,1448,4,1,0,5
DEFAULT,2886,14,2,4,20
STINGY,1604,2,0,0,2
DEFAULT,21093,14,1,3,18
DEFAULT,5534,15,2,1,18
STINGY,1439,4,0,1,5
DEFAULT,11617,16,2,3,21
DEFAULT,4921,16,2,2,20
DEFAULT,8727,15,1,4,20
DEFAULT,3501,12,2,2,16
DEFAULT,14774,16,2,3,21
DEFAULT,11154,17,2,3,22
DEFAULT,11989,18,1,2,21
DEFAULT,11747,13,2,1,16
DEFAULT,8630,16,0,2,18
DEFAULT,10088,17,2,1,20
DEFAULT,30332,16,1,3,20
STINGY,797,3,0,1,4
DEFAULT,7654,18,1,3,22
DEFAULT,11984,18,2,2,22
STINGY,1063,3,0,1,4
DEFAULT,8290,17,2,4,23
DEFAULT,18341,12,2,2,16
DEFAULT,10349,18,2,4,24
DEFAULT,9639,15,1,3,19
DEFAULT,11342,17,1,2,20
STINGY,1505,3,2,1,6
DEFAULT,4303,16,0,3,19
DEFAULT,3149,18,2,3,23
DEFAULT,12604,14,1,3,18
STINGY,1403,6,0,0,6
DEFAULT,9911,17,2,4,23
DEFAULT,5654,16,0,4,20
STINGY,1503,1,1,1,3
DEFAULT,6952,17,1,3,21
STINGY,2124,0,0,0,0
DEFAULT,9940,17,2,3,22
DEFAULT,14904,16,1,3,20
STINGY,1989,1,0,0,1
DEFAULT,3503,13,2,2,17
STINGY,1748,0,0,0,0
DEFAULT,24798,16,1,2,19
DEFAULT,4631,14,2,3,19
DEFAULT,2994,15,2,3,20
DEFAULT,8298,14,1,1,16
DEFAULT,5853,13,2,2,17
DEFAULT,7662,14,1,4,19
STINGY,1340,1,0,0,1
DEFAULT,7865,14,2,3,19
DEFAULT,41507,11,1,2,14
STINGY,1687,3,0,0,3
DEFAULT,10537,13,2,3,18
DEFAULT,12532,17,2,2,21
STINGY,39768,6,0,3,9
DEFAULT,7328,18,1,3,22
DEFAULT,6642,15,1,4,20
DEFAULT,68289,14,2,2,18
DEFAULT,18676,14,2,3,19
STINGY,1401,2,0,2,4
DEFAULT,3892,12,2,4,18
DEFAULT,5975,16,1,3,20
DEFAULT,8357,17,1,3,21
DEFAULT,19294,15,2,3,20
DEFAULT,4492,13,1,3,17
DEFAULT,11502,14,1,2,17
DEFAULT,8041,15,1,0,16
DEFAULT,1954,13,0,4,17
DEFAULT,56753,12,1,2,15
DEFAULT,10619,13,2,4,19
DEFAULT,11438,16,2,4,22
DEFAULT,9060,17,2,2,21
DEFAULT,2998,16,2,3,21
DEFAULT,6456,17,2,2,21
DEFAULT,12520,15,2,2,19
DEFAULT,7212,16,2,3,21
DEFAULT,1699,13,1,4,18
DEFAULT,16561,15,1,3,19
DEFAULT,5518,15,1,4,20
DEFAULT,6391,20,2,3,25
STINGY,1524,3,2,0,5
DEFAULT,2027,11,1,4,16
DEFAULT,3226,18,1,4,23
DEFAULT,10099,16,1,3,20
DEFAULT,14539,14,1,3,18
DEFAULT,6496,15,1,4,20
DEFAULT,9109,16,2,4,22
DEFAULT,8261,16,2,3,21
DEFAULT,7192,15,1,2,18
DEFAULT,21643,15,1,3,19
DEFAULT,12943,17,1,4,22
DEFAULT,8248,13,2,2,17
STINGY,1375,3,0,0,3
DEFAULT,2371,16,0,4,20
DEFAULT,15055,16,1,2,19
DEFAULT,12439,17,1,3,21
DEFAULT,12407,15,1,3,19
DEFAULT,11222,15,2,2,19
STINGY,1361,3,0,1,4
DEFAULT,4504,12,1,3,16
DEFAULT,6147,17,1,4,22
DEFAULT,11140,13,1,4,18
STINGY,1392,3,0,0,3
STINGY,1173,6,0,0,6
STINGY,12456,7,0,2,9
DEFAULT,6667,14,2,3,19
DEFAULT,9815,16,2,3,21
DEFAULT,12487,15,2,3,20
STINGY,2179,4,1,3,8
DEFAULT,10505,18,2,2,22
DEFAULT,13784,15,2,2,19
DEFAULT,6849,17,2,3,22
DEFAULT,5479,18,2,3,23
DEFAULT,6721,15,1,4,20
DEFAULT,39890,14,1,3,18
DEFAULT,1569,11,2,4,17
DEFAULT,8548,17,2,2,21
STINGY,2132,2,0,0,2
DEFAULT,3307,14,2,4,20
DEFAULT,5455,13,0,2,15
DEFAULT,2366,16,0,3,19
DEFAULT,2530,14,2,3,19
STINGY,2207,3,1,1,5
STINGY,1125,6,1,1,8
DEFAULT,9578,17,1,1,19
DEFAULT,1907,16,2,4,22
DEFAULT,4558,18,2,3,23
DEFAULT,9048,19,1,3,23
DEFAULT,2694,19,2,4,25
STINGY,11244,9,1,0,10
DEFAULT,6514,15,1,2,18
STINGY,19021,8,0,3,11
DEFAULT,30656,16,2,3,21
STINGY,682,4,0,1,5
DEFAULT,7796,15,1,3,19
DEFAULT,25254,15,1,3,19
STINGY,727,6,0,1,7
DEFAULT,20785,14,0,4,18
DEFAULT,18965,17,1,3,21
DEFAULT,7822,17,1,2,20
DEFAULT,7121,13,1,4,18
DEFAULT,15830,14,1,3,18
DEFAULT,3761,19,2,2,23
DEFAULT,12785,17,1,2,20
DEFAULT,3236,13,1,4,18
DEFAULT,7385,18,2,3,23
DEFAULT,8636,15,2,3,20
DEFAULT,6457,16,1,2,19
DEFAULT,19922,16,2,2,20
DEFAULT,12912,16,2,1,19
DEFAULT,1282,10,0,3,13
DEFAULT,21600,16,1,2,19
STINGY,1416,2,0,1,3
STINGY,1000,3,0,0,3
DEFAULT,11635,16,2,3,21
DEFAULT,10610,16,2,3,21
DEFAULT,13142,17,2,2,21
DEFAULT,23454,16,2,2,20
DEFAULT,36967,14,1,3,18
DEFAULT,2140,13,2,3,18
DEFAULT,4516,18,2,2,22
DEFAULT,6861,19,2,3,24
DEFAULT,22442,17,1,1,19
DEFAULT,34954,10,1,4,15
STINGY,1126,3,1,1,5
DEFAULT,17403,13,1,3,17
DEFAULT,7860,17,2,3,22
DEFAULT,7733,16,1,3,20
DEFAULT,8873,16,1,4,21
DEFAULT,4160,13,1,4,18
STINGY,1606,4,0,0,4
DEFAULT,7273,18,1,2,21
DEFAULT,11362,14,1,4,19
DEFAULT,10427,17,1,2,20
DEFAULT,5931,16,2,3,21
DEFAULT,6580,14,0,4,18
DEFAULT,9127,15,1,4,20
DEFAULT,9493,12,1,3,16
STINGY,1733,5,0,1,6
DEFAULT,9809,15,1,2,18
STINGY,1544,5,0,3,8
DEFAULT,9171,17,1,2,20
STINGY,1301,4,1,2,7
DEFAULT,6337,15,2,3,20
DEFAULT,15698,16,1,3,20
DEFAULT,23250,16,1,2,19
DEFAULT,21023,17,2,2,21
DEFAULT,5730,18,2,3,23
DEFAULT,20609,14,1,3,18
DEFAULT,67994,14,1,1,16
DEFAULT,25355,15,1,2,18
STINGY,1088,6,0,2,8
DEFAULT,10238,16,2,1,19
STINGY,2249,1,1,1,3
STINGY,934,2,0,1,3
STINGY,529,7,0,0,7
DEFAULT,6945,15,0,2,17
DEFAULT,44873,12,2,3,17
DEFAULT,8149,14,1,2,17
DEFAULT,19929,17,0,3,20
DEFAULT,10573,19,1,2,22
DEFAULT,2253,9,1,4,14
DEFAULT,11615,16,1,3,20
DEFAULT,16885,16,1,3,20
STINGY,1385,1,0,0,1
STINGY,1411,3,1,1,5
DEFAULT,31067,14,2,2,18
DEFAULT,16988,16,1,0,17
DEFAULT,6819,15,2,4,21
DEFAULT,13958,17,2,1,20
DEFAULT,32083,15,2,2,19
DEFAULT,15623,16,0,3,19
DEFAULT,6964,16,2,3,21
STINGY,1528,1,0,0,1
DEFAULT,7178,17,1,3,21
DEFAULT,16219,14,1,3,18
STINGY,1772,1,0,0,1
DEFAULT,25386,12,1,3,16
STINGY,38958,10,2,2,14
STINGY,88899,12,2,0,14
DEFAULT,6693,17,1,2,20
STINGY,915,5,0,0,5
STINGY,1180,3,0,0,3
DEFAULT,17549,17,1,2,20
DEFAULT,10396,19,2,3,24
DEFAULT,10816,14,2,2,18
DEFAULT,2998,11,1,4,16
STINGY,2006,2,2,0,4
DEFAULT,8661,14,2,3,19
DEFAULT,8891,13,2,3,18
DEFAULT,25410,13,1,1,15
DEFAULT,7478,16,1,4,21
DEFAULT,18846,17,2,3,22
DEFAULT,7297,17,1,3,21
DEFAULT,19977,13,1,3,17
DEFAULT,15993,13,2,3,18
STINGY,1120,4,0,3,7
DEFAULT,1393,14,2,4,20
DEFAULT,5230,13,1,3,17
STINGY,2260,4,1,4,9
DEFAULT,11503,17,1,3,21
DEFAULT,9342,16,1,4,21
DEFAULT,5630,15,0,4,19
DEFAULT,21787,11,1,3,15
DEFAULT,4214,15,2,3,20
DEFAULT,9362,17,2,2,21
DEFAULT,11400,15,2,3,20
DEFAULT,8782,16,2,4,22
STINGY,1654,3,0,0,3
DEFAULT,7743,19,1,2,22
DEFAULT,14230,14,1,3,18
DEFAULT,3761,13,2,4,19
DEFAULT,8051,14,1,3,18
STINGY,1490,1,1,1,3
STINGY,2038,1,1,0,2
STINGY,1750,2,0,0,2
DEFAULT,82531,13,1,0,14
DEFAULT,37098,13,2,1,16
DEFAULT,9318,18,2,1,21
STINGY,1091,4,1,0,5
DEFAULT,7746,15,2,3,20
STINGY,1166,1,1,1,3
